Recording	Participant	Gender	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Average_pupil_diameter
Recording37	Participant36	Male	White on Black	py2sem (1)	1	py2sem	VarDeclaration	5368	215	25	201	113	3.65803
Recording37	Participant36	Male	White on Black	py2syn (1)	1	py2syn	BugIsHere	3863	193	20	18916	402	3.83654
Recording37	Participant36	Male	White on Black	py2syn (1)	1	py2syn	FirstIfStatement	14764	208	71	6275	113	3.91213
Recording37	Participant36	Male	White on Black	py2syn (1)	1	py2syn	ForLoop	15267	215	71	952	158	3.91621
Recording37	Participant36	Male	White on Black	py2syn (1)	1	py2syn	MainHeader	530	177	3	2210	278	3.33704
Recording37	Participant36	Male	White on Black	py2syn (1)	1	py2syn	ThirdIfStatement	2530	211	12	21749	127	3.89386
Recording37	Participant36	Male	White on Black	py2syn (1)	1	py2syn	VarDeclaration	10602	221	48	227	173	3.81846
Recording37	Participant36	Male	White on Black	pycomp1 (1)	1	pycomp1	ForLoop	20140	246	82	0	56	3.82483
Recording37	Participant36	Male	White on Black	pycomp1 (1)	1	pycomp1	FuncCall	10828	221	49	3786	77	3.93245
Recording37	Participant36	Male	White on Black	pycomp1 (1)	1	pycomp1	FuncHeader	443	222	2	10813	138	3.6704
Recording37	Participant36	Male	White on Black	pycomp1 (1)	1	pycomp1	FuncReturn	1630	181	9	20536	202	3.82699
Recording37	Participant36	Male	White on Black	pycomp1 (1)	1	pycomp1	InputList	11494	205	56	22070	185	3.88873
Recording37	Participant36	Male	White on Black	pycomp1 (1)	1	pycomp1	MainHeader	5080	231	22	21351	127	3.81117
Recording37	Participant36	Male	White on Black	pycomp1 (1)	1	pycomp1	PrintStatement	1337	267	5	3886	277	4.11737
Recording37	Participant36	Male	White on Black	pycomp1 (1)	1	pycomp1	VarDeclaration	4022	223	18	468	882	3.81492
Recording37	Participant36	Male	White on Black	pycomp2 (1)	1	pycomp2	ForLoop	29102	217	134	10674	398	3.74555
Recording37	Participant36	Male	White on Black	pycomp2 (1)	1	pycomp2	FuncHeader	773	193	4	2382	107	3.51971
Recording37	Participant36	Male	White on Black	pycomp2 (1)	1	pycomp2	JoinSentence	7120	203	35	25499	172	3.69082
Recording37	Participant36	Male	White on Black	pycomp2 (1)	1	pycomp2	Return	578	116	5	27636	95	3.69154
Recording37	Participant36	Male	White on Black	pycomp2 (1)	1	pycomp2	SentenceSplit	3145	185	17	182	178	3.52447
Recording37	Participant36	Male	White on Black	pycomp2 (1)	1	pycomp2	VarDeclaration	1702	170	10	9563	125	3.64374
Recording11	Participant10	Female	White on Black	java1 (1)	1	java1	FunctionHeader	275	92	3	2007	133	3.49158
Recording11	Participant10	Female	White on Black	java1 (1)	1	java1	Loop	9380	113	83	3	112	3.58199
Recording11	Participant10	Female	White on Black	java1 (1)	1	java1	ReturnValue	790	263	3	14869	103	3.70303
Recording11	Participant10	Female	White on Black	java1 (1)	1	java1	VarDeclaration	308	77	4	1603	68	3.43945
Recording11	Participant10	Female	White on Black	java1 (1)	1	java1	VarUpdate	290	145	2	13930	152	3.66234
Recording11	Participant10	Female	White on Black	java2 (1)	1	java2	BugIsHere	16455	214	77	10904	327	3.68876
Recording11	Participant10	Female	White on Black	java2 (1)	1	java2	ForLoop	11919	178	67	4216	68	3.60795
Recording11	Participant10	Female	White on Black	java2 (1)	1	java2	FunctionHeader	15573	226	69	0	209	3.55993
Recording11	Participant10	Female	White on Black	java2 (1)	1	java2	VarDeclaration	2815	201	14	644	135	3.72835
Recording11	Participant10	Female	White on Black	py1sem (1)	1	py1sem	BuggyCall	5165	136	38	10151	132	3.35201
Recording11	Participant10	Female	White on Black	py1sem (1)	1	py1sem	BugIsHere	3158	150	21	26011	60	3.39644
Recording11	Participant10	Female	White on Black	py1sem (1)	1	py1sem	CastingCall	9490	169	56	5649	158	3.4675
Recording11	Participant10	Female	White on Black	py1sem (1)	1	py1sem	CastingFunction	1979	165	12	0	37	3.39053
Recording11	Participant10	Female	White on Black	py1sem (1)	1	py1sem	MainHeader	0		0			
Recording11	Participant10	Female	White on Black	py1sem (1)	1	py1sem	PrintStatement	2098	131	16	17024	83	3.29305
Recording11	Participant10	Female	White on Black	py1sem (1)	1	py1sem	VarDeclaration	5362	223	24	5209	67	3.43772
Recording11	Participant10	Female	White on Black	py1syn (1)	1	py1syn	BugIsHere	0		0			
Recording11	Participant10	Female	White on Black	py1syn (1)	1	py1syn	FirstIfStatement	417	104	4	9375	112	3.52398
Recording11	Participant10	Female	White on Black	py1syn (1)	1	py1syn	FunctionCall	147	147	1	29245	147	3.88764
Recording11	Participant10	Female	White on Black	py1syn (1)	1	py1syn	FunctionHeader	105	105	1	54909	105	3.46591
Recording11	Participant10	Female	White on Black	py1syn (1)	1	py1syn	MainHeader	0		0			
Recording11	Participant10	Female	White on Black	py1syn (1)	1	py1syn	PrintStatement	275	92	3	5283	128	3.46405
Recording11	Participant10	Female	White on Black	py1syn (1)	1	py1syn	Return	173	87	2	20238	67	3.63521
Recording11	Participant10	Female	White on Black	py1syn (1)	1	py1syn	SecondIfStatement	240	80	3	11101	62	3.47189
Recording11	Participant10	Female	White on Black	py1syn (1)	1	py1syn	ThirdIfStatement	0		0			
Recording11	Participant10	Female	White on Black	py1syn (1)	1	py1syn	VarDeclaration	0		0			
Recording11	Participant10	Female	White on Black	py2sem (1)	1	py2sem	BugIsHere	10670	191	56	6190	165	3.51413
Recording11	Participant10	Female	White on Black	py2sem (1)	1	py2sem	BugIsHere2	6022	188	32	8929	130	3.47851
Recording11	Participant10	Female	White on Black	py2sem (1)	1	py2sem	FirstPrint	11528	175	66	18399	207	3.46273
Recording11	Participant10	Female	White on Black	py2sem (1)	1	py2sem	Increment	2572	161	16	23394	78	3.36172
Recording11	Participant10	Female	White on Black	py2sem (1)	1	py2sem	MainHeader	217	217	1	3390	217	3.4186
Recording11	Participant10	Female	White on Black	py2sem (1)	1	py2sem	SecondPrint	5677	189	30	11029	118	3.41625
Recording11	Participant10	Female	White on Black	py2sem (1)	1	py2sem	VarDeclaration	10037	201	50	295	110	3.45934
Recording11	Participant10	Female	White on Black	py2syn (1)	1	py2syn	BugIsHere	2105	175	12	3827	175	3.45445
Recording11	Participant10	Female	White on Black	py2syn (1)	1	py2syn	FirstIfStatement	3808	181	21	1737	298	3.50591
Recording11	Participant10	Female	White on Black	py2syn (1)	1	py2syn	ForLoop	1707	213	8	822	402	3.49516
Recording11	Participant10	Female	White on Black	py2syn (1)	1	py2syn	MainHeader	100	100	1	18280	100	3.53573
Recording11	Participant10	Female	White on Black	py2syn (1)	1	py2syn	ThirdIfStatement	2633	239	11	13052	345	3.41955
Recording11	Participant10	Female	White on Black	py2syn (1)	1	py2syn	VarDeclaration	2353	157	15	290	252	3.50217
Recording11	Participant10	Female	White on Black	pycomp1 (1)	1	pycomp1	ForLoop	957	137	7	1040	348	3.60524
Recording11	Participant10	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncCall	2718	118	23	73727	85	3.61812
Recording11	Participant10	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncHeader	143	143	1	75958	143	3.38524
Recording11	Participant10	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncReturn	175	88	2	10104	113	3.51182
Recording11	Participant10	Female	White on Black	pycomp1 (1)	1	pycomp1	InputList	4307	144	30	68033	98	3.62131
Recording11	Participant10	Female	White on Black	pycomp1 (1)	1	pycomp1	MainHeader	620	89	7	11000	63	3.61497
Recording11	Participant10	Female	White on Black	pycomp1 (1)	1	pycomp1	PrintStatement	1940	139	14	77875	75	3.60723
Recording11	Participant10	Female	White on Black	pycomp1 (1)	1	pycomp1	VarDeclaration	892	178	5	242	252	3.57452
Recording11	Participant10	Female	White on Black	pycomp2 (1)	1	pycomp2	ForLoop	5553	150	37	3316	247	3.70696
Recording11	Participant10	Female	White on Black	pycomp2 (1)	1	pycomp2	FuncHeader	188	188	1	4972	188	3.46862
Recording11	Participant10	Female	White on Black	pycomp2 (1)	1	pycomp2	JoinSentence	0		0			
Recording11	Participant10	Female	White on Black	pycomp2 (1)	1	pycomp2	Return	452	113	4	72530	93	3.75662
Recording11	Participant10	Female	White on Black	pycomp2 (1)	1	pycomp2	SentenceSplit	900	113	8	211	133	3.43524
Recording11	Participant10	Female	White on Black	pycomp2 (1)	1	pycomp2	VarDeclaration	178	89	2	11958	115	3.71592
Recording1	Participant1	Female	White on Black	java1 (1)	1	java1	FunctionHeader	90	90	1	119364	90	4.6297
Recording1	Participant1	Female	White on Black	java1 (1)	1	java1	Loop	455	114	4	49	120	4.49149
Recording1	Participant1	Female	White on Black	java1 (1)	1	java1	ReturnValue	0		0			
Recording1	Participant1	Female	White on Black	java1 (1)	1	java1	VarDeclaration	408	102	4	510	67	4.59406
Recording1	Participant1	Female	White on Black	java1 (1)	1	java1	VarUpdate	0		0			
Recording1	Participant1	Female	White on Black	java2 (1)	1	java2	BugIsHere	0		0			
Recording1	Participant1	Female	White on Black	java2 (1)	1	java2	ForLoop	207	69	3	3219	68	4.73524
Recording1	Participant1	Female	White on Black	java2 (1)	1	java2	FunctionHeader	0		0			
Recording1	Participant1	Female	White on Black	java2 (1)	1	java2	VarDeclaration	0		0			
Recording1	Participant1	Female	White on Black	py1sem (1)	1	py1sem	BuggyCall	2435	187	13	14453	188	4.66104
Recording1	Participant1	Female	White on Black	py1sem (1)	1	py1sem	BugIsHere	587	147	4	31258	128	4.60373
Recording1	Participant1	Female	White on Black	py1sem (1)	1	py1sem	CastingCall	5727	179	32	1318	115	4.76708
Recording1	Participant1	Female	White on Black	py1sem (1)	1	py1sem	CastingFunction	867	217	4	30498	208	4.59695
Recording1	Participant1	Female	White on Black	py1sem (1)	1	py1sem	MainHeader	363	182	2	33023	127	4.76407
Recording1	Participant1	Female	White on Black	py1sem (1)	1	py1sem	PrintStatement	1968	197	10	28776	302	4.75228
Recording1	Participant1	Female	White on Black	py1sem (1)	1	py1sem	VarDeclaration	29282	242	121	0	214	4.76908
Recording1	Participant1	Female	White on Black	py1syn (1)	1	py1syn	BugIsHere	1133	378	3	16126	417	4.88286
Recording1	Participant1	Female	White on Black	py1syn (1)	1	py1syn	FirstIfStatement	8040	230	35	85	123	4.67936
Recording1	Participant1	Female	White on Black	py1syn (1)	1	py1syn	FunctionCall	7142	238	30	1180	258	4.68457
Recording1	Participant1	Female	White on Black	py1syn (1)	1	py1syn	FunctionHeader	3457	230	15	8685	335	4.7568
Recording1	Participant1	Female	White on Black	py1syn (1)	1	py1syn	MainHeader	1672	239	7	265	333	4.72537
Recording1	Participant1	Female	White on Black	py1syn (1)	1	py1syn	PrintStatement	8530	231	37	3309	247	4.70663
Recording1	Participant1	Female	White on Black	py1syn (1)	1	py1syn	Return	1195	239	5	19472	490	4.77423
Recording1	Participant1	Female	White on Black	py1syn (1)	1	py1syn	SecondIfStatement	5020	209	24	0	32	4.71487
Recording1	Participant1	Female	White on Black	py1syn (1)	1	py1syn	ThirdIfStatement	4293	215	20	14562	137	4.73657
Recording1	Participant1	Female	White on Black	py1syn (1)	1	py1syn	VarDeclaration	7270	208	35	624	168	4.73014
Recording1	Participant1	Female	White on Black	py2sem (1)	1	py2sem	BugIsHere	6820	213	32	15948	405	4.88291
Recording1	Participant1	Female	White on Black	py2sem (1)	1	py2sem	BugIsHere2	8645	206	42	5161	62	4.78604
Recording1	Participant1	Female	White on Black	py2sem (1)	1	py2sem	FirstPrint	5482	183	30	9388	183	4.75059
Recording1	Participant1	Female	White on Black	py2sem (1)	1	py2sem	Increment	1587	264	6	10522	520	4.80541
Recording1	Participant1	Female	White on Black	py2sem (1)	1	py2sem	MainHeader	1385	277	5	27659	232	4.75181
Recording1	Participant1	Female	White on Black	py2sem (1)	1	py2sem	SecondPrint	4155	198	21	11072	508	4.7322
Recording1	Participant1	Female	White on Black	py2sem (1)	1	py2sem	VarDeclaration	3125	260	12	15652	272	4.78221
Recording1	Participant1	Female	White on Black	py2syn (1)	1	py2syn	BugIsHere	8507	250	34	5103	365	4.83481
Recording1	Participant1	Female	White on Black	py2syn (1)	1	py2syn	FirstIfStatement	13204	236	56	3343	380	4.8414
Recording1	Participant1	Female	White on Black	py2syn (1)	1	py2syn	ForLoop	21317	260	82	1533	212	4.86868
Recording1	Participant1	Female	White on Black	py2syn (1)	1	py2syn	MainHeader	4354	335	13	373	125	4.76058
Recording1	Participant1	Female	White on Black	py2syn (1)	1	py2syn	ThirdIfStatement	2180	242	9	7229	288	4.84376
Recording1	Participant1	Female	White on Black	py2syn (1)	1	py2syn	VarDeclaration	8367	220	38	226	128	4.81227
Recording1	Participant1	Female	White on Black	pycomp1 (1)	1	pycomp1	ForLoop	6487	203	32	942	217	4.71654
Recording1	Participant1	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncCall	2850	178	16	16887	193	4.73177
Recording1	Participant1	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncHeader	2565	214	12	188	198	4.7207
Recording1	Participant1	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncReturn	1245	178	7	9038	233	4.68999
Recording1	Participant1	Female	White on Black	pycomp1 (1)	1	pycomp1	InputList	1397	200	7	16113	128	4.59107
Recording1	Participant1	Female	White on Black	pycomp1 (1)	1	pycomp1	MainHeader	2923	209	14	15055	188	4.85468
Recording1	Participant1	Female	White on Black	pycomp1 (1)	1	pycomp1	PrintStatement	877	175	5	17754	113	4.79235
Recording1	Participant1	Female	White on Black	pycomp1 (1)	1	pycomp1	VarDeclaration	2057	206	10	4250	157	4.71882
Recording1	Participant1	Female	White on Black	pycomp2 (1)	1	pycomp2	ForLoop	7747	215	36	761	187	4.81311
Recording1	Participant1	Female	White on Black	pycomp2 (1)	1	pycomp2	FuncHeader	1265	211	6	234	138	4.63641
Recording1	Participant1	Female	White on Black	pycomp2 (1)	1	pycomp2	JoinSentence	5023	201	25	3961	248	4.78077
Recording1	Participant1	Female	White on Black	pycomp2 (1)	1	pycomp2	Return	910	182	5	4406	262	4.78907
Recording1	Participant1	Female	White on Black	pycomp2 (1)	1	pycomp2	SentenceSplit	2780	199	14	2121	250	4.82108
Recording1	Participant1	Female	White on Black	pycomp2 (1)	1	pycomp2	VarDeclaration	764	255	3	0	186	4.50687
Recording32	Participant30	Male	White on Black	java1 (1)	1	java1	FunctionHeader	1363	195	7	506	242	4.44986
Recording32	Participant30	Male	White on Black	java1 (1)	1	java1	Loop	28635	354	81	264	200	5.15187
Recording32	Participant30	Male	White on Black	java1 (1)	1	java1	ReturnValue	798	200	4	5543	160	5.27987
Recording32	Participant30	Male	White on Black	java1 (1)	1	java1	VarDeclaration	2072	296	7	1401	278	4.95476
Recording32	Participant30	Male	White on Black	java1 (1)	1	java1	VarUpdate	4427	260	17	3998	285	5.13113
Recording32	Participant30	Male	White on Black	java2 (1)	1	java2	BugIsHere	6867	312	22	8144	190	4.78974
Recording32	Participant30	Male	White on Black	java2 (1)	1	java2	ForLoop	5923	237	25	970	98	4.84588
Recording32	Participant30	Male	White on Black	java2 (1)	1	java2	FunctionHeader	6861	229	30	437	118	4.77363
Recording32	Participant30	Male	White on Black	java2 (1)	1	java2	VarDeclaration	2018	288	7	575	180	4.70307
Recording32	Participant30	Male	White on Black	py1sem (1)	1	py1sem	BuggyCall	5508	212	26	7078	218	4.76608
Recording32	Participant30	Male	White on Black	py1sem (1)	1	py1sem	BugIsHere	5487	219	25	19824	190	4.88275
Recording32	Participant30	Male	White on Black	py1sem (1)	1	py1sem	CastingCall	6580	227	29	2799	450	4.94906
Recording32	Participant30	Male	White on Black	py1sem (1)	1	py1sem	CastingFunction	4540	239	19	15189	72	4.9125
Recording32	Participant30	Male	White on Black	py1sem (1)	1	py1sem	MainHeader	187	187	1	616	187	4.24717
Recording32	Participant30	Male	White on Black	py1sem (1)	1	py1sem	PrintStatement	3072	219	14	10126	450	4.84334
Recording32	Participant30	Male	White on Black	py1sem (1)	1	py1sem	VarDeclaration	4784	266	18	0	137	4.7991
Recording32	Participant30	Male	White on Black	py1syn (1)	1	py1syn	BugIsHere	0		0			
Recording32	Participant30	Male	White on Black	py1syn (1)	1	py1syn	FirstIfStatement	7633	424	18	8225	232	4.85596
Recording32	Participant30	Male	White on Black	py1syn (1)	1	py1syn	FunctionCall	6822	325	21	761	275	4.70706
Recording32	Participant30	Male	White on Black	py1syn (1)	1	py1syn	FunctionHeader	4538	324	14	7392	428	4.67373
Recording32	Participant30	Male	White on Black	py1syn (1)	1	py1syn	MainHeader	0		0			
Recording32	Participant30	Male	White on Black	py1syn (1)	1	py1syn	PrintStatement	7492	300	25	151	173	4.66352
Recording32	Participant30	Male	White on Black	py1syn (1)	1	py1syn	Return	3317	255	13	9308	140	4.76253
Recording32	Participant30	Male	White on Black	py1syn (1)	1	py1syn	SecondIfStatement	4800	320	15	8592	217	4.87272
Recording32	Participant30	Male	White on Black	py1syn (1)	1	py1syn	ThirdIfStatement	823	206	4	9125	167	4.89156
Recording32	Participant30	Male	White on Black	py1syn (1)	1	py1syn	VarDeclaration	1352	150	9	531	188	4.81045
Recording32	Participant30	Male	White on Black	py2sem (1)	1	py2sem	BugIsHere	3978	284	14	453	147	4.95338
Recording32	Participant30	Male	White on Black	py2sem (1)	1	py2sem	BugIsHere2	6710	280	24	7995	210	4.99039
Recording32	Participant30	Male	White on Black	py2sem (1)	1	py2sem	FirstPrint	7377	246	30	10038	268	4.87587
Recording32	Participant30	Male	White on Black	py2sem (1)	1	py2sem	Increment	583	194	3	17858	180	5.01477
Recording32	Participant30	Male	White on Black	py2sem (1)	1	py2sem	MainHeader	4153	297	14	986	447	4.80444
Recording32	Participant30	Male	White on Black	py2sem (1)	1	py2sem	SecondPrint	1977	180	11	19160	142	4.43169
Recording32	Participant30	Male	White on Black	py2sem (1)	1	py2sem	VarDeclaration	4489	299	15	171	253	4.89026
Recording32	Participant30	Male	White on Black	py2syn (1)	1	py2syn	BugIsHere	3378	225	15	1337	248	4.87507
Recording32	Participant30	Male	White on Black	py2syn (1)	1	py2syn	FirstIfStatement	3468	204	17	1149	160	4.8215
Recording32	Participant30	Male	White on Black	py2syn (1)	1	py2syn	ForLoop	6437	268	24	621	178	4.76111
Recording32	Participant30	Male	White on Black	py2syn (1)	1	py2syn	MainHeader	1055	528	2	9034	352	4.57969
Recording32	Participant30	Male	White on Black	py2syn (1)	1	py2syn	ThirdIfStatement	1777	222	8	2659	272	4.94779
Recording32	Participant30	Male	White on Black	py2syn (1)	1	py2syn	VarDeclaration	3157	210	15	162	232	4.69136
Recording32	Participant30	Male	White on Black	pycomp1 (1)	1	pycomp1	ForLoop	13834	266	52	968	237	4.78941
Recording32	Participant30	Male	White on Black	pycomp1 (1)	1	pycomp1	FuncCall	3473	289	12	11403	207	4.54832
Recording32	Participant30	Male	White on Black	pycomp1 (1)	1	pycomp1	FuncHeader	2410	241	10	278	80	4.65844
Recording32	Participant30	Male	White on Black	pycomp1 (1)	1	pycomp1	FuncReturn	2652	295	9	5748	225	4.78886
Recording32	Participant30	Male	White on Black	pycomp1 (1)	1	pycomp1	InputList	6070	319	19	10378	417	4.72198
Recording32	Participant30	Male	White on Black	pycomp1 (1)	1	pycomp1	MainHeader	1552	310	5	10000	347	4.83829
Recording32	Participant30	Male	White on Black	pycomp1 (1)	1	pycomp1	PrintStatement	1398	200	7	11635	177	4.76286
Recording32	Participant30	Male	White on Black	pycomp1 (1)	1	pycomp1	VarDeclaration	612	153	4	22	230	4.50727
Recording32	Participant30	Male	White on Black	pycomp2 (1)	1	pycomp2	ForLoop	44342	326	136	4065	243	5.03907
Recording32	Participant30	Male	White on Black	pycomp2 (1)	1	pycomp2	FuncHeader	1240	177	7	342	187	4.58086
Recording32	Participant30	Male	White on Black	pycomp2 (1)	1	pycomp2	JoinSentence	2835	258	11	13747	127	5.10902
Recording32	Participant30	Male	White on Black	pycomp2 (1)	1	pycomp2	Return	1113	223	5	26089	163	4.70662
Recording32	Participant30	Male	White on Black	pycomp2 (1)	1	pycomp2	SentenceSplit	2012	224	9	1093	197	4.71573
Recording32	Participant30	Male	White on Black	pycomp2 (1)	1	pycomp2	VarDeclaration	2815	256	11	2260	133	4.86016
